Tipster,Date,Track,Horse,Bet Type,Odds,Result,TipsterActive
Tipster B1,11-05-2016,Lingfield,God Willing,Win,17,Lose,FALSE
Tipster B1,11-05-2016,York,Mattmu,Win,9,Lose,FALSE
Tipster B1,11-05-2016,York,So Mi Dar,Win,1.83,Win,FALSE
Tipster B1,12-05-2016,York,Areen,Win,6.5,Lose,FALSE
Tipster B1,12-05-2016,Perth,Heart O Annandale,Win,5.5,Lose,FALSE
Tipster B1,13-05-2016,York,Second Step,Win,3.5,Lose,FALSE
Tipster B1,13-05-2016,York,Barsanti,Win,3.25,Win,FALSE
Tipster B1,13-05-2016,Aintree,Saint Charles,Win,7.5,Lose,FALSE
Tipster B1,14-05-2016,Newmarket,Vive Ma Fille,Win,8,Lose,FALSE
Tipster B1,14-05-2016,Newbury,Remarkable,Win,5,Lose,FALSE
Tipster B1,14-05-2016,Galway,Gallipoli,Win,9,Lose,FALSE
Tipster B1,15-05-2016,Ripon,Top Score,Win,2.1,Win,FALSE
Tipster B1,15-05-2016,Ripon,Gran Canaria Queen,Win,6,Lose,FALSE
Tipster B1,15-05-2016,Market Rasen,Midnight Shot,Win,7,Lose,FALSE
Tipster B1,16-05-2016,Redcar,Arithmetic,Win,7.5,Lose,FALSE
Tipster B1,16-05-2016,Kempton,Bulletproof,Win,13,Win,FALSE
Tipster B1,16-05-2016,Windsor,Jule In The Crown,Win,3,Win,FALSE
Tipster B1,17-05-2016,Huntingdon,Trojan Star,Win,4,Lose,FALSE
Tipster B1,17-05-2016,Huntingdon,Wake Your Dreams,Win,5,Lose,FALSE
Tipster B1,18-05-2016,Warwick,Ink Master,Win,2.25,Lose,FALSE
Tipster B1,18-05-2016,Kempton,Harlestone Hopes,Win,7.5,Lose,FALSE
Tipster B1,18-05-2016,Kempton,Magical Forest,Win,2.1,Lose,FALSE
Tipster B1,19-05-2016,Goodwood,Rayvin Black,Win,3.5,Lose,FALSE
Tipster B1,19-05-2016,Sandown,City Of Ideas,Win,4.33,Lose,FALSE
Tipster B1,19-05-2016,Ripon,Always Resolute,Win,2.2,Win,FALSE
Tipster B1,20-05-2016,Carlisle,Bronze Beau,Win,7.5,Lose,FALSE
Tipster B1,20-05-2016,Goodwood,Huntsmans Close,Win,7.5,Lose,FALSE
Tipster B1,20-05-2016,Haydock,Newera,Win,6.5,Lose,FALSE
Tipster B1,21-05-2016,York,Salateen,Win,8,Lose,FALSE
Tipster B1,21-05-2016,Goodwood,Decorated Knight,Win,5,Win,FALSE
Tipster B1,21-05-2016,Haydock,God Willing,Win,21,Lose,FALSE
Tipster B1,22-05-2016,Nottingham,Nam Hai,Win,3.5,Win,FALSE
Tipster B1,22-05-2016,Nottingham,Hurry Home Paa,Win,3.5,Lose,FALSE
Tipster B1,22-05-2016,Fakenham,Herons Heir,Win,2.25,Lose,FALSE
Tipster B1,23-05-2016,Leicester,Thetis,Win,2.2,Lose,FALSE
Tipster B1,23-05-2016,Auteuil,Beauty Night,Win,5,Lose,FALSE
Tipster B1,23-05-2016,Carlisle,Bargain Buy,Win,2.75,Lose,FALSE
Tipster B1,24-05-2016,Wolverhampton,La Asomada,Win,4,Lose,FALSE
Tipster B1,24-05-2016,Wetherby,Just Be Lucky,Win,5.5,Win,FALSE
Tipster B1,25-05-2016,Market Rasen,Trafficker,Win,5,Lose,FALSE
Tipster B1,25-05-2016,Kempton,Winter Spice,Win,10,Lose,FALSE
Tipster B1,26-05-2016,Haydock,Kajaki,Win,10,Lose,FALSE
Tipster B1,26-05-2016,Sandown,Intilaaq,Win,2.62,Lose,FALSE
Tipster B1,26-05-2016,Newcastle,Time Check,Win,2.1,Lose,FALSE
Tipster B1,27-05-2016,Brighton,Nags Wag,Win,2.62,Lose,FALSE
Tipster B1,27-05-2016,Haydock,Pinstripe,Win,7,Lose,FALSE
Tipster B1,27-05-2016,Musselburgh,Distant Past,Win,7,Lose,FALSE
Tipster B1,28-05-2016,Beverley,Logi,Win,2.87,Lose,FALSE
Tipster B1,28-05-2016,Haydock,So Beloved,Win,5,Lose,FALSE
Tipster B1,28-05-2016,Catterick,Red Tycoon,Win,9,Lose,FALSE
Tipster B1,29-05-2016,Uttoxeter,Henryville,Win,5.5,Lose,FALSE
Tipster B1,29-05-2016,Fontwell,Cor Wot An Apple,Win,8.5,Lose,FALSE
Tipster B1,29-05-2016,Uttoxeter,Theinval,Win,2.1,Lose,FALSE
Tipster B1,30-05-2016,Redcar,Taraz,Win,4,Lose,FALSE
Tipster B1,30-05-2016,Leicester,Tawdheef,Win,5,Lose,FALSE
Tipster B1,30-05-2016,Windsor,Bouclier,Win,9,Lose,FALSE
Tipster B1,31-05-2016,Redcar,Falcons Fire,Win,5,Lose,FALSE
Tipster B1,31-05-2016,Towcester,Dusk Till Dawn,Win,2.62,Lose,FALSE
Tipster B1,31-05-2016,Redcar,Zanjabeel,Win,3.5,Lose,FALSE
Tipster B1,01-06-2016,Ripon,Briyouni,Win,2.5,Lose,FALSE
Tipster B1,02-06-2016,Hamilton,Groundworker,Win,3.5,Lose,FALSE
Tipster B1,02-06-2016,Ripon,Count Montecristo,Win,4.5,Lose,FALSE
Tipster B1,02-06-2016,Hamilton,Ingleby Spring,Win,3.5,Lose,FALSE
Tipster B1,03-06-2016,Epsom,Dark Red,Win,3.25,Lose,FALSE
Tipster B1,03-06-2016,Epsom,Decorated Knight,Win,6,Lose,FALSE
Tipster B1,03-06-2016,Bath,Dynamo,Win,2.75,Lose,FALSE
Tipster B1,04-06-2016,Huntingdon,Huntlaw,Win,9,Lose,FALSE
Tipster B1,04-06-2016,Epsom,Sayana,Win,1.67,Lose,FALSE
Tipster B1,04-06-2016,Epsom,Cloth Of Stars,Win,9,Lose,FALSE
Tipster B1,05-06-2016,Goodwood,Desert Way,Win,3.75,Lose,FALSE
Tipster B1,05-06-2016,Goodwood,Solveigs Song,Win,4.5,Lose,FALSE
Tipster B1,05-06-2016,Perth,Vespiral Dream,Win,4,Lose,FALSE
Tipster B1,06-06-2016,Windsor,Oasis Spear,Win,2.88,Win,FALSE
Tipster B1,06-06-2016,Galway,Gallipoli,Win,1.8,Lose,FALSE
Tipster B1,06-06-2016,Windsor,Dark Shot,Win,6,Lose,FALSE
Tipster B1,07-06-2016,Fontwell,My Brother Sylvest,Win,9,Lose,FALSE
Tipster B1,07-06-2016,Salisbury,Blenheim Warrior,Win,2.5,Win,FALSE
Tipster B1,07-06-2016,SouthWell,Native Display,Win,5,Lose,FALSE
Tipster B1,08-06-2016,Hamilton,Malhama,Win,5,Lose,FALSE
Tipster B1,08-06-2016,Kempton,Morning Suit,Win,4.33,Win,FALSE
Tipster B1,08-06-2016,Hamilton,Final Venture,Win,4.5,Win,FALSE
Tipster B1,09-06-2016,Newbury,Snow Moon,Win,1.83,Lose,FALSE
Tipster B1,09-06-2016,Cartmel,Cartmell Cleave,Win,6,Lose,FALSE
Tipster B1,09-06-2016,Newbury,Zubeida,Win,8,Lose,FALSE
Tipster B1,10-06-2016,Sandown,Desert Haze,Win,3.5,Win,FALSE
Tipster B1,10-06-2016,Goodwood,Mariee,Win,4,Lose,FALSE
Tipster B1,10-06-2016,Chepstow,Zaria,Win,5,Lose,FALSE
Tipster B1,11-06-2016,Sandown,Wild Hacked,Win,6,Lose,FALSE
Tipster B1,11-06-2016,Musselburgh,Tontos Spirit,Win,4,Win,FALSE
Tipster B1,11-06-2016,Huntingdon,William Hunter,Win,5.5,Lose,FALSE
Tipster B1,12-06-2016,Doncaster,Spryt,Win,3.75,Lose,FALSE
Tipster B1,12-06-2016,Salisbury,Trainnah,Win,2.2,Lose,FALSE
Tipster B1,12-06-2016,Salisbury,Strath Burn,Win,4.5,Lose,FALSE
Tipster B1,13-06-2016,Windsor,Merry Dancer,Win,9,Win,FALSE
Tipster B1,13-06-2016,Windsor,Bunbury,Win,3,Lose,FALSE
Tipster B1,14-06-2016,Ascot,Endless Drama,Win,7.5,Lose,FALSE
Tipster B1,14-06-2016,Ascot,Pearl Secret,Win,13,Lose,FALSE
Tipster B1,14-06-2016,Ascot,The Gurkha,Win,2.5,Lose,FALSE
Tipster B1,15-06-2016,Ascot,Ribchester,Win,10,Win,FALSE
Tipster B1,15-06-2016,Ascot,Al Johrah,Win,9,Lose,FALSE
Tipster B1,15-06-2016,Ascot,Always Smile,Win,10,Lose,FALSE
Tipster B1,16-06-2016,Ascot,Abdon,Win,4.5,Lose,FALSE
Tipster B1,16-06-2016,Ascot,Queens Trust,Win,11,Lose,FALSE
Tipster B1,16-06-2016,Ascot,Order Of St George,Win,2,Win,FALSE
Tipster B1,17-06-2016,Ascot,Beacon Rock,Win,4.5,Lose,FALSE
Tipster B1,17-06-2016,Ascot,Quiet Reflection,Win,3,Win,FALSE
Tipster B1,17-06-2016,Ascot,Ivan Grozny,Win,15,Lose,FALSE
Tipster B1,19-06-2016,Pontefract,Banksea,Win,2.1,Win,FALSE
Tipster B1,19-06-2016,Pontefract,Barsanti,Win,2.1,Lose,FALSE
Tipster B1,19-06-2016,Pontefract,Esteemable,Win,5,Win,FALSE
Tipster B1,20-06-2016,Wolverhampton,Jacquard,Win,2.5,Win,FALSE
Tipster B1,20-06-2016,Wolverhampton,Crystallographer,Win,3.5,Lose,FALSE
Tipster B1,21-06-2016,Brighton,Wahaab,Win,4.5,Lose,FALSE
Tipster B1,21-06-2016,Beverley,Mysterial,Win,5,Lose,FALSE
Tipster B1,21-06-2016,Brighton,Flag Of Glory,Win,15,Lose,FALSE
Tipster B1,22-06-2016,Salisbury,Next Stage,Win,2.5,Lose,FALSE
Tipster B1,22-06-2016,Bath,Pacharana,Win,7,Lose,FALSE
Tipster B1,22-06-2016,Hamilton,Langham,Win,6,Lose,FALSE
Tipster B1,23-06-2016,Newcastle,Mont Ras,Win,7.5,Lose,FALSE
Tipster B1,23-06-2016,Newmarket,Plagiarism,Win,7,Lose,FALSE
Tipster B1,23-06-2016,Newbury,Huge Future,Win,3,Win,FALSE
Tipster B1,24-06-2016,Yarmouth,Pick Your Choice,Win,4,Win,FALSE
Tipster B1,24-06-2016,Yarmouth,Knight Owl,Win,4.33,Lose,FALSE
Tipster B1,24-06-2016,Newmarket,Four On Eight,Win,2,Lose,FALSE
Tipster B1,25-06-2016,Windsor,Baadi,Win,4.5,Lose,FALSE
Tipster B1,25-06-2016,Newmarket,Breton Rock,Win,5,Win,FALSE
Tipster B1,25-06-2016,Chester,Powerallied,Win,5.5,Win,FALSE
Tipster B1,26-06-2016,Uttoxeter,Nikki Steel,Win,2.1,Lose,FALSE
Tipster B1,26-06-2016,Cartmel,For Goodness Sake,Win,1.62,Lose,FALSE
Tipster B1,27-06-2016,Pontefract,Love Dreams,Win,3,Win,FALSE
Tipster B1,27-06-2016,Pontefract,Lady Clair,Win,17,Lose,FALSE
Tipster B1,27-06-2016,Windsor,Loose Ends,Win,3.75,Lose,FALSE
Tipster B1,28-06-2016,Brighton,Whip Up A Frenzy,Win,4.5,Lose,FALSE
Tipster B1,28-06-2016,Hamilton,Birkdale,Win,5.5,Lose,FALSE
Tipster B1,28-06-2016,Chepstow,Weather Front,Win,3,Lose,FALSE
Tipster B1,29-06-2016,Brighton,Bright Applause,Win,8,Lose,FALSE
Tipster B1,29-06-2016,Catterick,Invermere,Win,5,Lose,FALSE
Tipster B1,29-06-2016,Kempton,Taqaareed,Win,2.38,Win,FALSE
Tipster B1,30-06-2016,Yarmouth,Awesome Quality,Win,3.5,Lose,FALSE
Tipster B1,30-06-2016,Yarmouth,Four Poets,Win,7.5,Lose,FALSE
Tipster B1,30-06-2016,Newbury,Silver Rainbow,Win,7,Win,FALSE
Tipster B1,01-07-2016,Doncaster,Shafafya,Win,3.25,Lose,FALSE
Tipster B1,01-07-2016,Sandown,Faithful Mount,Win,6,Lose,FALSE
Tipster B1,01-07-2016,Haydock,Chosen Character,Win,7,Lose,FALSE
Tipster B1,02-07-2016,Sandown,Snow Moon,Win,4.5,Lose,FALSE
Tipster B1,02-07-2016,Nottingham,Pointel,Win,2.2,Win,FALSE
Tipster B1,02-07-2016,Nottingham,Lord Franklin,Win,8,Win,FALSE
Tipster B1,03-07-2016,Market Rasen,Roderick Random,Win,2.5,Lose,FALSE
Tipster B1,03-07-2016,Market Rasen,Only For Love,Win,2,Lose,FALSE
Tipster B1,03-07-2016,Ayr,Mustaqbal,Win,7.5,Lose,FALSE
Tipster B1,04-07-2016,Worcester,Peterbrown,Win,3.5,Win,FALSE
Tipster B1,04-07-2016,Ayr,Danish Duke,Win,3,Win,FALSE
Tipster B1,04-07-2016,Ayr,Chebsey Beau,Win,6,Lose,FALSE
Tipster B1,05-07-2016,Wolverhampton,Gulland Rock,Win,7,Win,FALSE
Tipster B1,05-07-2016,Wolverhampton,Statuesque,Win,2.5,Lose,FALSE
Tipster B1,05-07-2016,Uttoxeter,Enjoy Responsibly,Win,15,Lose,FALSE
Tipster B1,06-07-2016,Catterick,Rose Eclair,Win,4,Lose,FALSE
Tipster B1,06-07-2016,Kempton,Dheyaa,Win,3.75,Lose,FALSE
Tipster B1,06-07-2016,Kempton,Rock Steady,Win,4,Lose,FALSE
Tipster B1,07-07-2016,Doncaster,Pure Art,Win,2.38,Lose,FALSE
Tipster B1,07-07-2016,Newbury,Frontiersman,Win,2.1,Win,FALSE
Tipster B1,08-07-2016,Newmarket,Clear Water,Win,5.5,Lose,FALSE
Tipster B1,08-07-2016,Newmarket,Nasimi,Win,5,Lose,FALSE
Tipster B1,08-07-2016,Chester,This Is For You,Win,6.5,Lose,FALSE
Tipster B1,09-07-2016,Newmarket,Spiritous,Win,4.5,Lose,FALSE
Tipster B1,09-07-2016,Newmarket,Magic Memory,Win,7,Lose,FALSE
Tipster B1,09-07-2016,Ascot,Desert Haze,Win,3.5,Lose,FALSE
Tipster B1,10-07-2016,Perth,Kinari,Win,4,Lose,FALSE
Tipster B1,10-07-2016,Ballinrobe,Ballinure,Win,3.5,Lose,FALSE
Tipster B1,10-07-2016,Stratford,Stamp Your Feet,Win,2.25,Win,FALSE
Tipster B1,11-07-2016,Ayr,Azzir,Win,2.5,Lose,FALSE
Tipster B1,11-07-2016,Ayr,Haidees Reflection,Win,11,Lose,FALSE
Tipster B1,12-07-2016,Bath,Little Nosegay,Win,4.33,Win,FALSE
Tipster B1,12-07-2016,Bath,Showmethewayavrillo,Win,5.5,Lose,FALSE
Tipster B1,12-07-2016,Thirsk,Tourtiere,Win,4,Lose,FALSE
Tipster B1,13-07-2016,Catterick,Twentysvnthlancers,Win,6.5,Lose,FALSE
Tipster B1,13-07-2016,Uttoxeter,Snowball,Win,4,Lose,FALSE
Tipster B1,13-07-2016,Catterick,Meshardal,Win,5,Lose,FALSE
Tipster B1,14-07-2016,Hamilton,Be Perfect,Win,5,Lose,FALSE
Tipster B1,14-07-2016,Doncaster,Flying Bear,Win,6,Lose,FALSE
Tipster B1,14-07-2016,Epsom,Penwortham,Win,4,Lose,FALSE
Tipster B1,15-07-2016,Auteuil,Poets Beauty,Win,4,Win,FALSE
Tipster B1,15-07-2016,Auteuil,Bush Beauty,Win,3.5,Lose,FALSE
Tipster B1,15-07-2016,Hamilton,Zubeida,Win,3.25,Lose,FALSE
Tipster B1,16-07-2016,Market Rasen,Master Dee,Win,6.5,Lose,FALSE
Tipster B1,16-07-2016,Ripon,Jaameh,Win,3.5,Lose,FALSE
Tipster B1,16-07-2016,Newbury,Most Celebrated,Win,3.5,Lose,FALSE
Tipster B1,17-07-2016,Stratford,Ballykan,Win,4,Lose,FALSE
Tipster B1,17-07-2016,Newton Abbot,Mr Lando,Win,9,Lose,FALSE
Tipster B1,17-07-2016,Stratford,Bannys Lad,Win,11,Lose,FALSE
Tipster B1,18-07-2016,Ayr,Falcons Fire,Win,2.62,Lose,FALSE
Tipster B1,18-07-2016,Ayr,Dolphins Vista,Win,11,Lose,FALSE
Tipster B1,18-07-2016,Windsor,Foxtrot Knight,Win,6,Lose,FALSE
Tipster B1,19-07-2016,Nottingham,Kamra,Win,3.25,Win,FALSE
Tipster B1,19-07-2016,Chelmsford,Maakaasib,Win,2.1,Win,FALSE
Tipster B1,19-07-2016,Chelmsford,Happy Call,Win,4.5,Lose,FALSE
Tipster B1,20-07-2016,Lingfield,The Otmoor Poet,Win,4.5,Lose,FALSE
Tipster B1,20-07-2016,Sandown,Jack Of Diamonds,Win,6,Lose,FALSE
Tipster B1,20-07-2016,Leicester,Le Roi Du Temps,Win,6.5,Lose,FALSE
Tipster B1,21-07-2016,Doncaster,Carpe Vita,Win,3.5,Lose,FALSE
Tipster B1,22-07-2016,Ascot,Irish Rookie,Win,2.5,Lose,FALSE
Tipster B1,22-07-2016,Uttoxeter,Ulis De Vassy,Win,2.1,Lose,FALSE
Tipster B1,22-07-2016,Thirsk,Bint Arcano,Win,5,Lose,FALSE
Tipster B1,23-07-2016,Newmarket,Arrowzone,Win,7,Lose,FALSE
Tipster B1,23-07-2016,Ascot,Taurean Star,Win,9,Lose,FALSE
Tipster B1,23-07-2016,Lingfield,Scarpeta,Win,3.25,Win,FALSE
Tipster B1,24-07-2016,Uttoxeter,Presenting Arms,Win,2.5,Lose,FALSE
Tipster B1,24-07-2016,Pontefract,Convey,Win,2,Win,FALSE
Tipster B1,24-07-2016,Carlisle,His Kyllachy,Win,5,Win,FALSE
Tipster B1,25-07-2016,Ayr,Permian,Win,3,Lose,FALSE
Tipster B1,25-07-2016,Windsor,Inclination,Win,2.5,Lose,FALSE
Tipster B1,25-07-2016,Chantilly,Chantecler,Win,5,Lose,FALSE
Tipster B1,26-07-2016,Goodwood,Boynton,Win,3.5,Lose,FALSE
Tipster B1,26-07-2016,Goodwood,Home Of The Brave,Win,3.25,Lose,FALSE
Tipster B1,26-07-2016,Beverley,Final,Win,3.25,Lose,FALSE
Tipster B1,27-07-2016,Goodwood,Oceane,Win,11,Lose,FALSE
Tipster B1,27-07-2016,Goodwood,Bouquet De Flores,Win,2.5,Lose,FALSE
Tipster B1,27-07-2016,Goodwood,Afjaan,Win,3.5,Lose,FALSE
Tipster B1,28-07-2016,Goodwood,Quest For More,Win,9,Lose,FALSE
Tipster B1,28-07-2016,Goodwood,Arc Royal,Win,17,Lose,FALSE
Tipster B1,28-07-2016,Goodwood,Lathom,Win,10,Lose,FALSE
Tipster B1,29-07-2016,Goodwood,Thikriyaat,Win,4,Win,FALSE
Tipster B1,29-07-2016,Goodwood,Always Smile,Win,2.5,Lose,FALSE
Tipster B1,29-07-2016,Goodwood,Poet's Word,Win,4.5,Win,FALSE
Tipster B1,30-07-2016,Goodwood,Dougan,Win,13,Lose,FALSE
Tipster B1,30-07-2016,Thirsk,George Cinq,Win,8.5,Lose,FALSE
Tipster B1,30-07-2016,Newmarket,Windfast,Win,7,Lose,FALSE
Tipster B1,31-07-2016,Chester,Eastern Impact,Win,2.5,Lose,FALSE
Tipster B1,31-07-2016,Market Rasen,Luccombe Down,Win,2.62,Win,FALSE
Tipster B1,31-07-2016,Chester,Justice Grace,Win,7,Lose,FALSE
Tipster B1,01-08-2016,Kempton,I Am Not Here,Win,4.5,Lose,FALSE
Tipster B1,01-08-2016,Windsor,John Joiner,Win,4.33,Lose,FALSE
Tipster B1,01-08-2016,Carlisle,Duke Of Yorkshire,Win,5.5,Lose,FALSE
Tipster B1,02-08-2016,Catterick,Coquine,Win,8,Lose,FALSE
Tipster B1,02-08-2016,Chelmsford,Strong Steps,Win,4,Lose,FALSE
Tipster B1,03-08-2016,Pontefract,Eternitys Gate,Win,6.5,Lose,FALSE
Tipster B1,03-08-2016,Pontefract,Maureb,Win,5,Lose,FALSE
Tipster B1,03-08-2016,Yarmouth,Cosmopolitan Girl,Win,3.5,Lose,FALSE
Tipster B1,04-08-2016,Yarmouth,Rustique,Win,7,Win,FALSE
Tipster B1,04-08-2016,Sandown,Frontiersman,Win,2.25,Lose,FALSE
Tipster B1,05-08-2016,Musselburgh,Amirli,Win,4.5,Lose,FALSE
Tipster B1,05-08-2016,Newmarket,Trulee Scrumptious,Win,10,Lose,FALSE
Tipster B1,06-08-2016,Ascot,Noble Silk,Win,11,Lose,FALSE
Tipster B1,06-08-2016,Haydock,Gershwin,Win,2.5,Lose,FALSE
Tipster B1,06-08-2016,Ayr,Khabaray,Win,5.5,Lose,FALSE
Tipster B1,07-08-2016,Leicester,Berengaria,Win,2,Win,FALSE
Tipster B1,07-08-2016,Leicester,Paling,Win,3,Win,FALSE
Tipster B1,07-08-2016,Windsor,Gravity Flow,Win,3,Win,FALSE
Tipster B1,08-08-2016,Ayr,In My Place,Win,6.5,Lose,FALSE
Tipster B1,08-08-2016,Wolverhampton,Ilzam,Win,3.25,Lose,FALSE
Tipster B1,08-08-2016,Ffos Las,Sir Theodore,Win,3,Lose,FALSE
Tipster B1,09-08-2016,Lingfield,Mary Brady,Win,6.5,Lose,FALSE
Tipster B1,09-08-2016,Chepstow,File Of Facts,Win,3,Lose,FALSE
Tipster B1,09-08-2016,Goodwood,For Goodness Sake,Win,3.25,Lose,FALSE
Tipster B1,10-08-2016,Beverley,Peterhouse,Win,4.5,Lose,FALSE
Tipster B1,10-08-2016,Salisbury,Master Gunner,Win,2.25,Lose,FALSE
Tipster B1,10-08-2016,Beverley,Bond Bombshell,Win,3.75,Lose,FALSE
Tipster C1,28-02-2015,Newbury,Ballyoliver,Win,12.1,Lose,FALSE
Tipster C1,28-02-2015,Doncaster,Betavir,Win,2.75,Lose,FALSE
Tipster C1,28-02-2015,Newbury,Sound Investment,Win,5,Win,FALSE
Tipster C1,02-03-2015,SouthWell,High Ron,Win,6,Lose,FALSE
Tipster C1,03-03-2015,Exeter,Red Devil Lads,Win,5.5,Win,FALSE
Tipster C1,03-03-2015,Newcastle,Catagorical,Win,4.4,Lose,FALSE
Tipster C1,04-03-2015,Downpatrick,Jumptoconclusions,Win,2.5,Win,FALSE
Tipster C1,04-03-2015,Kempton,Rebellious Guest,Win,10,Lose,FALSE
Tipster C1,05-03-2015,Clonmel,Clara More,Each Way,13,Lose,FALSE
Tipster C1,07-03-2015,Ayr,One For Arthur,Win,2.38,Win,FALSE
Tipster C1,07-03-2015,Sandown,Hello George,Each Way,13,Lose,FALSE
Tipster C1,07-03-2015,Wolverhampton,Al Thakhira,Win,4.5,Lose,FALSE
Tipster C1,07-03-2015,Sandown,Calipto,Win,9,Lose,FALSE
Tipster C1,07-03-2015,Sandown,Life Boat Moma,Win,13,Lose,FALSE
Tipster C1,10-03-2015,Cheltenham,Jollyallan,Win,10,Lose,FALSE
Tipster C1,10-03-2015,Cheltenham,Josses Hill,Win,13,Lose,FALSE
Tipster C1,10-03-2015,Cheltenham,Ned Stark,Win,11,Lose,FALSE
Tipster C1,10-03-2015,Cheltenham,Arctic Fire,Each Way,21,Win,FALSE
Tipster C1,10-03-2015,Cheltenham,Glens Melody,Win,7,Win,FALSE
Tipster C1,10-03-2015,Cheltenham,Sego Success,Win,7,Lose,FALSE
Tipster C1,11-03-2015,Windsor,Windsor Park,Win,6,Win,FALSE
Tipster C1,11-03-2015,Cheltenham,The Young Master,Win,9,Lose,FALSE
Tipster C1,11-03-2015,Cheltenham,Mijhaar,Each Way,34,Lose,FALSE
Tipster C1,11-03-2015,Cheltenham,Mr Mole,Win,11,Lose,FALSE
Tipster C1,11-03-2015,Longchamp,Sire Collonges,Win,8,Lose,FALSE
Tipster C1,11-03-2015,Cheltenham,Zarib,Win,12,Lose,FALSE
Tipster C1,12-03-2015,Cheltenham,Splash Of Ginge,Each Way,21,Lose,FALSE
Tipster C1,12-03-2015,Cheltenham,Unique De Cotte,Win,17,Lose,FALSE
Tipster C1,12-03-2015,Cheltenham,Balder Success,Win,8,Lose,FALSE
Tipster C1,12-03-2015,Cheltenham,Saphir Du Rhieu,Win,7,Lose,FALSE
Tipster C1,12-03-2015,Cheltenham,Un Ace,Win,10,Lose,FALSE
Tipster C1,12-03-2015,Cheltenham,Tap Night,Each Way,17,Lose,FALSE
Tipster C1,13-03-2015,Cheltenham,Beltor,Each Way,9,Lose,FALSE
Tipster C1,13-03-2015,Cheltenham,Princely Conn,Win,13,Lose,FALSE
Tipster C1,13-03-2015,Cheltenham,Value At Risk,Each Way,11,Lose,FALSE
Tipster C1,13-03-2015,Cheltenham,Houblon Des Obeaux,Each Way,67,Lose,FALSE
Tipster C1,13-03-2015,Cheltenham,Many Clouds,Win,9,Lose,FALSE
Tipster C1,13-03-2015,Aintree,Paint The Clouds,Win,5.5,Lose,FALSE
Tipster C1,21-03-2015,Kelso,Cloudy Too,Win,9,Lose,FALSE
Tipster C1,21-03-2015,Newbury,Twenty Twos Taken,Win,10,Lose,FALSE
Tipster C1,21-03-2015,Newbury,Sin Bin,Win,8,Lose,FALSE
Tipster C1,21-03-2015,Bangor,Mickie,Win,9,Lose,FALSE
Tipster C1,22-03-2015,Wincanton,Harrys Farewell,Win,6.5,Win,FALSE
Tipster C1,22-03-2015,Market Rasen,The Society Man,Win,5.5,Lose,FALSE
Tipster C1,22-03-2015,Wincanton,Scoop The Pot,Win,2.63,Lose,FALSE
Tipster C1,22-03-2015,Wincanton,Southfield Vic,Win,1.8,Win,FALSE
Tipster C1,24-03-2015,SouthWell,Midknight Request,Win,1.73,Win,FALSE
Tipster C1,24-03-2015,Hexham,Onenightinviena,Win,1.53,Win,FALSE
Tipster C1,24-03-2015,Hexham,Apache Pilot,Win,6,Lose,FALSE
Tipster C1,25-03-2015,Newton Abbot,Seven Nation Army,Win,1.73,Lose,FALSE
Tipster C1,25-03-2015,SouthWell,Tijan,Win,1.5,Lose,FALSE
Tipster C1,25-03-2015,SouthWell,Two Moons,Win,5,Lose,FALSE
Tipster C1,27-03-2015,Newcastle,Montoyas Son,Win,4.6,Win,FALSE
Tipster C1,29-03-2015,Ascot,Zarib,Win,3.5,Lose,FALSE
Tipster C1,29-03-2015,Doncaster,Jamacian Bolt,Each Way,15,Lose,FALSE
Tipster C1,29-03-2015,Doncaster,My Reward,Win,7,Lose,FALSE
Tipster C1,29-03-2015,Limerick,Rule The World,Win,2.88,Lose,FALSE
Tipster C1,29-03-2015,Ascot,Morito Du Berlais,Win,3.75,Win,FALSE
Tipster C1,01-04-2015,Wincanton,Ladies Dancing,Each Way,13,Lose,FALSE
Tipster C1,01-04-2015,Kempton,City Of Angker Wat,Each Way,9,Lose,FALSE
Tipster C1,01-04-2015,Kempton,Ocean Legend,Win,10,Win,FALSE
Tipster C1,02-04-2015,Ludlow,Slowfoot,Win,2.1,Win,FALSE
Tipster C1,02-04-2015,Wolverhampton,Affileo,Win,5.5,Win,FALSE
Tipster C1,02-04-2015,Taunton,Earthmoves,Win,2.1,Lose,FALSE
Tipster C1,02-04-2015,Ludlow,Its A Steal,Win,5,Lose,FALSE
Tipster C1,02-04-2015,Ludlow,Ascendant,Win,5,Lose,FALSE
Tipster C1,03-04-2015,Lingfield,Histroy Book,Each Way,15,Lose,FALSE
Tipster C1,03-04-2015,Musselburgh,Gabrial The Terror,Each Way,12,Lose,FALSE
Tipster C1,03-04-2015,Lingfield,Growing Glory,Each Way,10,Lose,FALSE
Tipster C1,03-04-2015,Musselburgh,Titus Bolt,Win,7,Lose,FALSE
Tipster C1,03-04-2015,Lingfield,Hurricane Higgins,Win,5.5,Lose,FALSE
Tipster C1,04-04-2015,Haydock,Ifandbutwhynot,Win,5,Lose,FALSE
Tipster C1,04-04-2015,Haydock,Ziga Boy,Win,7.5,Lose,FALSE
Tipster C1,04-04-2015,Haydock,Southfield Vic,Win,8.5,Win,FALSE
Tipster C1,04-04-2015,Haydock,Virak,Win,6,Win,FALSE
Tipster C1,05-04-2015,Fairyhouse,Rock On The Moor,Win,6.5,Lose,FALSE
Tipster C1,05-04-2015,Plumpton,Boss Des Mottes,Win,6,Lose,FALSE
